order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
9406,109,166,Hakka Noodles,2025-09-15,00:00:00,Delivered,121.68
9407,119,64,Peri Peri Fries,2025-10-14,18:00:00,Pending,192.65
9408,461,54,Chicken Shawarma,2025-08-27,03:00:00,Delivered,361.18
9409,369,36,Chicken Biryani,2025-04-29,12:00:00,Delivered,420.39
9410,258,248,Peri Peri Fries,2025-04-05,07:30:00,Delivered,195.7
9411,20,172,Chicken Biryani,2025-09-21,06:00:00,Delivered,542.66
9412,119,44,Butter Chicken,2025-04-09,15:00:00,Delivered,601.19
9413,351,197,Veg Biryani,2025-02-24,22:30:00,Delivered,152.19
9414,137,119,Veg Biryani,2025-05-16,03:00:00,Delivered,659.35
9415,277,93,Paneer Butter Masala,2025-04-09,06:00:00,Delivered,684.62
9416,255,181,Cheese Burst Pizza,2025-04-14,00:00:00,Delivered,197.8
9417,264,141,Butter Chicken,2025-10-24,04:30:00,Delivered,841.4
9418,167,172,Cheese Burst Pizza,2025-03-26,22:30:00,Delivered,755.78
9419,165,132,Hakka Noodles,2025-10-04,22:30:00,Delivered,358.92
9420,29,70,Paneer Butter Masala,2025-07-05,13:30:00,Delivered,320.1
9421,467,179,Cheese Burst Pizza,2025-09-05,12:00:00,Delivered,121.12
9422,35,102,Chicken Biryani,2025-08-27,04:30:00,Delivered,160.43
9423,237,198,Veg Biryani,2025-09-23,03:00:00,Cancelled,386.14
9424,294,11,Chicken Shawarma,2025-09-21,13:30:00,Delivered,475.19
9425,90,219,Butter Chicken,2025-01-06,00:00:00,Delivered,618.17
9426,203,182,Margherita Pizza,2025-06-20,18:00:00,Delivered,737.89
9427,228,110,Chicken Shawarma,2025-06-19,07:30:00,Delivered,242.15
9428,419,190,Margherita Pizza,2025-06-01,09:00:00,Delivered,512.01
9429,68,187,Chicken Biryani,2025-08-16,13:30:00,Delivered,649.5
9430,131,227,Veg Biryani,2025-10-15,10:30:00,Delivered,697.8
9431,365,61,Gulab Jamun,2025-02-11,16:30:00,Cancelled,370.34
9432,111,168,Butter Chicken,2025-06-06,00:00:00,Cancelled,638.41
9433,12,132,Gulab Jamun,2025-08-07,16:30:00,Delivered,653.68
9434,288,155,Veg Biryani,2025-08-07,15:00:00,Delivered,887.86
9435,175,16,Hakka Noodles,2025-04-01,06:00:00,Cancelled,499.27
9436,319,210,Margherita Pizza,2025-03-26,01:30:00,Cancelled,475.19
9437,154,7,Chicken Biryani,2025-03-16,07:30:00,Delivered,340.67
9438,43,11,Chicken Shawarma,2025-01-29,15:00:00,Delivered,279.85
9439,363,200,Butter Chicken,2025-03-17,18:00:00,Delivered,411.32
9440,205,64,Hakka Noodles,2025-10-12,22:30:00,Delivered,200.58
9441,172,180,Hakka Noodles,2025-02-26,22:30:00,Delivered,397.42
9442,294,128,Peri Peri Fries,2025-03-06,01:30:00,Delivered,186.13
9443,285,6,Paneer Butter Masala,2025-05-31,16:30:00,Delivered,193.58
9444,311,120,Hakka Noodles,2025-01-05,10:30:00,Delivered,285.02
9445,52,48,Hakka Noodles,2025-06-17,19:30:00,Delivered,624.82
9446,115,69,Veg Biryani,2025-03-16,13:30:00,Cancelled,671.27
9447,19,121,Gulab Jamun,2025-04-26,12:00:00,Delivered,495.6
9448,35,6,Peri Peri Fries,2025-05-30,00:00:00,Delivered,532.67
9449,48,230,Paneer Butter Masala,2025-05-07,09:00:00,Delivered,663.49
9450,233,189,Butter Chicken,2025-08-22,19:30:00,Delivered,420.6
9451,219,194,Gulab Jamun,2025-11-16,04:30:00,Delivered,569.94
9452,110,223,Peri Peri Fries,2025-10-24,18:00:00,Delivered,276.26
9453,254,231,Chicken Shawarma,2025-03-23,03:00:00,Delivered,621.57
9454,188,224,Hakka Noodles,2025-09-14,09:00:00,Delivered,478.33
9455,31,201,Hakka Noodles,2025-02-26,12:00:00,Delivered,592.37
9456,259,207,Veg Biryani,2025-07-09,03:00:00,Delivered,433.34
9457,163,85,Chicken Shawarma,2025-05-07,18:00:00,Delivered,857.59
9458,344,110,Chicken Shawarma,2025-10-22,10:30:00,Delivered,839.28
9459,308,181,Margherita Pizza,2025-06-13,18:00:00,Delivered,836.15
9460,71,28,Paneer Butter Masala,2025-06-15,09:00:00,Delivered,103.73
9461,307,109,Hakka Noodles,2025-11-01,01:30:00,Cancelled,612.54
9462,56,219,Paneer Butter Masala,2025-05-24,01:30:00,Delivered,934.27
9463,99,133,Gulab Jamun,2025-08-31,00:00:00,Delivered,533.33
9464,21,81,Paneer Butter Masala,2025-04-03,19:30:00,Delivered,594.07
9465,385,101,Butter Chicken,2025-07-16,22:30:00,Delivered,580.37
9466,108,58,Gulab Jamun,2025-04-01,00:00:00,Delivered,1059.61
9467,53,24,Butter Chicken,2025-02-17,19:30:00,Delivered,696.36
9468,6,159,Butter Chicken,2025-10-07,22:30:00,Delivered,778.7
9469,231,227,Cheese Burst Pizza,2025-06-02,09:00:00,Delivered,507.12
9470,482,169,Margherita Pizza,2025-09-13,18:00:00,Delivered,681.35
9471,82,233,Hakka Noodles,2025-10-26,22:30:00,Delivered,432.48
9472,446,246,Veg Biryani,2025-03-13,19:30:00,Delivered,971.36
9473,217,68,Paneer Butter Masala,2025-08-11,19:30:00,Delivered,284.27
9474,335,212,Veg Biryani,2025-09-16,21:00:00,Delivered,230.15
9475,47,107,Chicken Shawarma,2025-05-04,06:00:00,Cancelled,213.13
9476,352,209,Paneer Butter Masala,2025-06-16,15:00:00,Delivered,608.37
9477,362,174,Chicken Biryani,2025-01-29,22:30:00,Delivered,1007.01
9478,241,10,Gulab Jamun,2025-09-21,15:00:00,Delivered,533.57
9479,178,165,Butter Chicken,2025-05-17,07:30:00,Delivered,1120.54
9480,82,149,Cheese Burst Pizza,2025-04-13,15:00:00,Delivered,870.08
9481,287,21,Butter Chicken,2025-09-01,00:00:00,Delivered,676.18
9482,192,124,Margherita Pizza,2025-02-22,12:00:00,Delivered,235.21
9483,413,113,Veg Biryani,2025-06-15,21:00:00,Delivered,724.04
9484,143,208,Chicken Shawarma,2025-09-15,09:00:00,Delivered,1114.42
9485,314,97,Paneer Butter Masala,2025-02-05,07:30:00,Delivered,791.85
9486,279,138,Chicken Biryani,2025-03-02,06:00:00,Cancelled,785.22
9487,422,236,Paneer Butter Masala,2025-05-23,15:00:00,Delivered,320.52
9488,41,82,Chicken Shawarma,2025-03-04,04:30:00,Delivered,626.57
9489,459,97,Hakka Noodles,2025-03-16,04:30:00,Cancelled,936.03
9490,271,93,Chicken Biryani,2025-11-04,13:30:00,Delivered,706.25
9491,87,95,Peri Peri Fries,2025-09-27,10:30:00,Delivered,211.25
9492,3,24,Paneer Butter Masala,2025-07-23,09:00:00,Delivered,628.95
9493,211,124,Chicken Shawarma,2025-02-11,00:00:00,Delivered,537.05
9494,1,140,Chicken Biryani,2025-07-06,09:00:00,Delivered,445.19
9495,472,148,Margherita Pizza,2025-03-11,13:30:00,Delivered,666.95
9496,497,198,Chicken Biryani,2025-10-03,09:00:00,Delivered,394.61
9497,75,136,Paneer Butter Masala,2025-02-04,18:00:00,Delivered,622.61
9498,478,78,Veg Biryani,2025-07-08,16:30:00,Pending,413.83
9499,498,133,Gulab Jamun,2025-05-25,00:00:00,Delivered,380.45
9500,395,54,Hakka Noodles,2025-06-11,06:00:00,Cancelled,297.73
9501,444,36,Veg Biryani,2025-01-04,04:30:00,Delivered,452.34
9502,231,246,Paneer Butter Masala,2025-03-27,01:30:00,Delivered,582.6
9503,449,112,Butter Chicken,2025-03-16,15:00:00,Delivered,619.39
9504,76,166,Chicken Biryani,2025-09-09,04:30:00,Delivered,430.1
9505,260,131,Chicken Biryani,2025-07-16,03:00:00,Delivered,712.83
9506,25,164,Veg Biryani,2025-04-14,00:00:00,Delivered,1077.73
9507,200,22,Chicken Shawarma,2025-02-11,22:30:00,Pending,815.01
9508,463,8,Veg Biryani,2025-02-18,13:30:00,Pending,477.74
9509,427,189,Chicken Biryani,2025-11-04,22:30:00,Delivered,523.61
9510,94,126,Peri Peri Fries,2025-05-23,10:30:00,Delivered,771.0
9511,424,78,Chicken Biryani,2025-07-08,21:00:00,Delivered,544.7
9512,352,7,Gulab Jamun,2025-04-27,06:00:00,Cancelled,690.08
9513,108,68,Hakka Noodles,2025-07-16,04:30:00,Delivered,433.2
9514,355,62,Peri Peri Fries,2025-03-09,03:00:00,Delivered,907.75
9515,469,147,Gulab Jamun,2025-04-18,06:00:00,Delivered,539.38
9516,95,107,Peri Peri Fries,2025-03-22,04:30:00,Delivered,558.42
9517,356,175,Chicken Biryani,2025-10-20,21:00:00,Delivered,784.02
9518,91,24,Cheese Burst Pizza,2025-05-05,03:00:00,Delivered,453.31
9519,44,208,Butter Chicken,2025-06-14,13:30:00,Delivered,504.42
9520,456,134,Chicken Biryani,2025-03-04,13:30:00,Delivered,703.02
9521,443,236,Hakka Noodles,2025-03-07,09:00:00,Delivered,412.22
9522,384,136,Chicken Shawarma,2025-05-17,00:00:00,Delivered,409.27
9523,23,153,Paneer Butter Masala,2025-05-27,03:00:00,Delivered,435.57
9524,190,224,Butter Chicken,2025-04-26,22:30:00,Delivered,490.7
9525,23,89,Veg Biryani,2025-02-01,06:00:00,Delivered,377.74
9526,234,202,Veg Biryani,2025-05-20,13:30:00,Delivered,452.33
9527,186,107,Butter Chicken,2025-10-13,21:00:00,Delivered,706.38
9528,311,41,Chicken Biryani,2025-06-08,16:30:00,Delivered,966.3
9529,417,186,Gulab Jamun,2025-10-16,00:00:00,Delivered,555.3
9530,333,209,Cheese Burst Pizza,2025-08-21,03:00:00,Delivered,467.72
9531,63,188,Veg Biryani,2025-05-26,18:00:00,Delivered,305.0
9532,103,110,Peri Peri Fries,2025-02-07,12:00:00,Delivered,636.99
9533,500,131,Peri Peri Fries,2025-11-23,04:30:00,Delivered,585.86
9534,316,9,Paneer Butter Masala,2025-09-25,18:00:00,Cancelled,291.35
9535,483,180,Paneer Butter Masala,2025-03-03,18:00:00,Delivered,488.45
9536,189,186,Chicken Biryani,2025-04-28,13:30:00,Delivered,445.1
9537,336,188,Peri Peri Fries,2025-10-08,04:30:00,Delivered,347.22
9538,460,82,Chicken Shawarma,2025-04-20,15:00:00,Delivered,461.21
9539,189,177,Gulab Jamun,2025-06-04,00:00:00,Delivered,722.06
9540,351,94,Paneer Butter Masala,2025-05-19,22:30:00,Delivered,80.0
9541,69,133,Chicken Biryani,2025-10-08,03:00:00,Delivered,642.75
9542,114,190,Paneer Butter Masala,2025-04-04,09:00:00,Delivered,469.32
9543,104,116,Veg Biryani,2025-02-23,06:00:00,Cancelled,751.71
9544,108,160,Paneer Butter Masala,2025-01-29,04:30:00,Delivered,191.45
9545,345,245,Chicken Shawarma,2025-05-26,06:00:00,Delivered,80.0
9546,21,27,Butter Chicken,2025-04-20,21:00:00,Delivered,691.53
9547,387,213,Margherita Pizza,2025-09-27,06:00:00,Delivered,454.52
9548,432,152,Gulab Jamun,2025-07-29,13:30:00,Delivered,336.48
9549,266,166,Veg Biryani,2025-09-16,12:00:00,Delivered,389.73
9550,343,195,Hakka Noodles,2025-11-24,13:30:00,Delivered,480.39
9551,209,144,Butter Chicken,2025-10-21,10:30:00,Delivered,309.3
9552,170,143,Chicken Biryani,2025-07-28,15:00:00,Delivered,805.87
9553,483,25,Cheese Burst Pizza,2025-06-11,18:00:00,Cancelled,344.81
9554,473,200,Margherita Pizza,2025-04-22,09:00:00,Delivered,606.61
9555,194,233,Hakka Noodles,2025-08-09,00:00:00,Delivered,893.88
9556,347,4,Butter Chicken,2025-04-22,04:30:00,Delivered,542.56
9557,430,32,Chicken Biryani,2025-07-15,18:00:00,Delivered,485.08
9558,393,173,Cheese Burst Pizza,2025-08-12,07:30:00,Pending,719.07
9559,123,184,Chicken Shawarma,2025-07-21,03:00:00,Delivered,282.29
9560,177,35,Veg Biryani,2025-08-23,19:30:00,Delivered,564.4
9561,4,181,Veg Biryani,2025-09-09,00:00:00,Delivered,731.09
9562,188,30,Hakka Noodles,2025-06-27,07:30:00,Delivered,1011.81
9563,346,103,Paneer Butter Masala,2025-05-29,19:30:00,Delivered,1198.42
9564,352,112,Chicken Biryani,2025-09-22,22:30:00,Delivered,164.28
9565,29,49,Hakka Noodles,2025-09-04,00:00:00,Delivered,280.51
9566,86,94,Hakka Noodles,2025-10-04,18:00:00,Delivered,679.1
9567,47,209,Peri Peri Fries,2025-11-15,07:30:00,Delivered,474.8
9568,77,83,Peri Peri Fries,2025-03-30,16:30:00,Delivered,341.77
9569,343,180,Hakka Noodles,2025-09-17,09:00:00,Delivered,375.74
9570,191,223,Veg Biryani,2025-03-25,03:00:00,Delivered,874.95
9571,31,209,Hakka Noodles,2025-07-02,07:30:00,Delivered,747.96
9572,307,248,Paneer Butter Masala,2025-04-01,09:00:00,Cancelled,703.59
9573,169,130,Paneer Butter Masala,2025-04-01,00:00:00,Delivered,490.21
9574,36,187,Hakka Noodles,2025-08-23,00:00:00,Delivered,390.67
9575,245,165,Cheese Burst Pizza,2025-06-27,18:00:00,Cancelled,654.38
9576,424,240,Gulab Jamun,2025-09-18,22:30:00,Delivered,553.02
9577,351,29,Margherita Pizza,2025-11-14,12:00:00,Delivered,219.07
9578,188,158,Chicken Shawarma,2025-02-24,00:00:00,Delivered,632.6
9579,15,118,Chicken Biryani,2025-01-30,10:30:00,Delivered,785.15
9580,334,235,Cheese Burst Pizza,2025-04-04,21:00:00,Delivered,80.0
9581,483,22,Paneer Butter Masala,2025-10-20,18:00:00,Delivered,605.69
9582,216,102,Veg Biryani,2025-03-30,03:00:00,Delivered,841.45
9583,158,203,Veg Biryani,2025-08-24,15:00:00,Delivered,585.18
9584,414,225,Hakka Noodles,2025-04-30,01:30:00,Delivered,660.3
9585,155,19,Peri Peri Fries,2025-10-19,04:30:00,Delivered,166.78
9586,241,67,Paneer Butter Masala,2025-09-08,01:30:00,Delivered,583.59
9587,296,232,Veg Biryani,2025-08-08,00:00:00,Delivered,347.91
9588,462,86,Cheese Burst Pizza,2025-08-06,16:30:00,Delivered,769.02
9589,45,18,Hakka Noodles,2025-10-13,03:00:00,Delivered,347.06
9590,495,109,Veg Biryani,2025-02-07,09:00:00,Delivered,441.37
9591,459,222,Paneer Butter Masala,2025-03-03,22:30:00,Delivered,504.15
9592,175,193,Chicken Biryani,2025-05-01,18:00:00,Delivered,360.81
9593,492,212,Chicken Biryani,2025-06-24,00:00:00,Cancelled,432.58
9594,346,113,Butter Chicken,2025-07-10,01:30:00,Cancelled,315.66
9595,56,133,Chicken Biryani,2025-01-05,03:00:00,Delivered,401.05
9596,54,204,Paneer Butter Masala,2025-08-01,09:00:00,Delivered,755.62
9597,341,139,Peri Peri Fries,2025-06-21,21:00:00,Delivered,778.24
9598,265,216,Margherita Pizza,2025-01-30,07:30:00,Delivered,608.69
9599,374,58,Hakka Noodles,2025-04-18,18:00:00,Delivered,931.25
9600,239,18,Veg Biryani,2025-09-07,01:30:00,Delivered,625.07
9601,321,72,Veg Biryani,2025-04-12,22:30:00,Delivered,615.41
9602,108,93,Butter Chicken,2025-02-18,09:00:00,Pending,642.47
9603,198,184,Paneer Butter Masala,2025-07-08,06:00:00,Delivered,320.61
9604,385,150,Hakka Noodles,2025-11-24,00:00:00,Delivered,312.66
9605,214,56,Peri Peri Fries,2025-06-06,10:30:00,Cancelled,400.41
9606,499,237,Hakka Noodles,2025-04-03,21:00:00,Delivered,393.81
9607,246,194,Margherita Pizza,2025-09-09,04:30:00,Cancelled,587.13
9608,397,23,Hakka Noodles,2025-09-22,04:30:00,Cancelled,858.55
9609,38,16,Hakka Noodles,2025-02-28,01:30:00,Delivered,422.92
9610,497,44,Chicken Biryani,2025-07-08,06:00:00,Delivered,331.27
9611,173,72,Hakka Noodles,2025-11-11,00:00:00,Delivered,243.13
9612,105,196,Cheese Burst Pizza,2025-11-29,06:00:00,Delivered,615.2
9613,40,14,Chicken Shawarma,2025-04-05,01:30:00,Delivered,514.55
9614,479,137,Butter Chicken,2025-10-23,13:30:00,Delivered,991.46
9615,399,75,Chicken Biryani,2025-07-04,00:00:00,Delivered,377.55
9616,434,240,Paneer Butter Masala,2025-06-26,04:30:00,Delivered,852.42
9617,130,230,Chicken Biryani,2025-11-19,09:00:00,Delivered,80.0
9618,181,108,Chicken Biryani,2025-03-16,00:00:00,Delivered,125.46
9619,479,243,Paneer Butter Masala,2025-01-19,00:00:00,Delivered,774.01
9620,410,144,Chicken Shawarma,2025-04-24,04:30:00,Delivered,517.72
9621,194,141,Chicken Biryani,2025-02-02,22:30:00,Delivered,458.92
9622,331,36,Gulab Jamun,2025-02-27,06:00:00,Delivered,399.6
9623,289,44,Gulab Jamun,2025-04-17,18:00:00,Delivered,728.72
9624,466,100,Hakka Noodles,2025-08-12,09:00:00,Delivered,739.83
9625,341,81,Peri Peri Fries,2025-07-27,10:30:00,Cancelled,975.88
9626,59,14,Margherita Pizza,2025-03-29,21:00:00,Cancelled,653.36
9627,351,93,Hakka Noodles,2025-03-19,13:30:00,Delivered,746.88
9628,26,250,Hakka Noodles,2025-11-22,09:00:00,Delivered,188.54
9629,478,17,Hakka Noodles,2025-07-15,19:30:00,Delivered,246.43
9630,103,193,Butter Chicken,2025-02-19,21:00:00,Delivered,639.69
9631,21,212,Chicken Shawarma,2025-04-06,04:30:00,Delivered,734.41
9632,433,97,Gulab Jamun,2025-09-14,16:30:00,Delivered,860.65
9633,80,126,Paneer Butter Masala,2025-11-05,00:00:00,Delivered,150.41
9634,327,54,Paneer Butter Masala,2025-06-30,12:00:00,Delivered,405.62
9635,470,126,Cheese Burst Pizza,2025-06-18,03:00:00,Delivered,422.93
9636,199,130,Chicken Shawarma,2025-09-13,16:30:00,Cancelled,331.61
9637,322,145,Paneer Butter Masala,2025-03-19,13:30:00,Delivered,80.87
9638,37,23,Gulab Jamun,2025-02-13,03:00:00,Delivered,647.13
9639,14,214,Peri Peri Fries,2025-02-02,22:30:00,Delivered,80.0
9640,456,129,Chicken Biryani,2025-04-04,10:30:00,Delivered,669.55
9641,221,12,Veg Biryani,2025-08-28,01:30:00,Cancelled,719.25
9642,364,141,Margherita Pizza,2025-06-30,19:30:00,Delivered,734.45
9643,391,206,Paneer Butter Masala,2025-02-25,18:00:00,Delivered,618.48
9644,166,202,Butter Chicken,2025-01-25,03:00:00,Delivered,617.55
9645,173,12,Peri Peri Fries,2025-03-20,01:30:00,Delivered,140.02
9646,150,57,Gulab Jamun,2025-06-08,00:00:00,Delivered,280.68
9647,172,86,Peri Peri Fries,2025-10-09,10:30:00,Delivered,445.33
9648,81,18,Gulab Jamun,2025-08-09,12:00:00,Delivered,151.25
9649,336,103,Chicken Shawarma,2025-02-26,01:30:00,Delivered,198.58
9650,225,83,Veg Biryani,2025-02-14,09:00:00,Delivered,377.35
9651,359,94,Cheese Burst Pizza,2025-08-19,22:30:00,Delivered,520.13
9652,35,143,Cheese Burst Pizza,2025-06-17,21:00:00,Cancelled,699.42
9653,358,167,Veg Biryani,2025-11-10,07:30:00,Delivered,107.85
9654,188,78,Peri Peri Fries,2025-10-10,00:00:00,Delivered,610.61
9655,224,73,Margherita Pizza,2025-01-26,22:30:00,Delivered,319.6
9656,131,197,Veg Biryani,2025-04-02,22:30:00,Delivered,556.92
9657,374,161,Hakka Noodles,2025-09-19,06:00:00,Delivered,783.35
9658,451,176,Chicken Shawarma,2025-09-24,09:00:00,Pending,416.81
9659,456,133,Cheese Burst Pizza,2025-06-01,22:30:00,Delivered,635.54
9660,494,88,Peri Peri Fries,2025-06-07,04:30:00,Delivered,740.13
9661,351,8,Margherita Pizza,2025-03-10,10:30:00,Delivered,582.22
9662,311,147,Hakka Noodles,2025-02-20,13:30:00,Delivered,618.16
9663,9,180,Margherita Pizza,2025-07-10,06:00:00,Delivered,80.0
9664,69,12,Peri Peri Fries,2025-03-04,00:00:00,Delivered,555.91
9665,28,72,Butter Chicken,2025-03-22,01:30:00,Delivered,141.6
9666,399,136,Hakka Noodles,2025-10-01,03:00:00,Delivered,716.52
9667,369,55,Chicken Shawarma,2025-04-21,19:30:00,Delivered,509.32
9668,475,230,Hakka Noodles,2025-08-11,13:30:00,Delivered,231.25
9669,234,212,Chicken Biryani,2025-08-27,12:00:00,Cancelled,636.62
9670,31,122,Chicken Biryani,2025-04-20,18:00:00,Delivered,737.91
9671,315,93,Veg Biryani,2025-05-29,07:30:00,Delivered,373.96
9672,232,233,Paneer Butter Masala,2025-06-11,00:00:00,Cancelled,649.52
9673,338,162,Gulab Jamun,2025-02-25,16:30:00,Delivered,80.0
9674,486,82,Margherita Pizza,2025-09-19,12:00:00,Delivered,567.25
9675,497,193,Cheese Burst Pizza,2025-02-14,04:30:00,Delivered,678.28
9676,54,203,Paneer Butter Masala,2025-05-30,19:30:00,Delivered,553.13
9677,452,47,Chicken Biryani,2025-10-08,03:00:00,Delivered,816.62
9678,469,108,Chicken Shawarma,2025-05-14,09:00:00,Delivered,173.12
9679,175,35,Butter Chicken,2025-05-28,03:00:00,Delivered,673.68
9680,298,243,Hakka Noodles,2025-11-26,13:30:00,Delivered,672.05
9681,279,244,Veg Biryani,2025-10-11,10:30:00,Delivered,308.3
9682,365,160,Chicken Biryani,2025-03-03,00:00:00,Cancelled,947.06
9683,86,179,Gulab Jamun,2025-02-15,21:00:00,Delivered,999.57
9684,65,106,Chicken Shawarma,2025-06-04,06:00:00,Delivered,827.25
9685,89,208,Butter Chicken,2025-06-08,18:00:00,Delivered,243.76
9686,54,134,Chicken Biryani,2025-02-09,12:00:00,Delivered,705.74
9687,118,137,Butter Chicken,2025-11-15,00:00:00,Delivered,547.79
9688,361,40,Chicken Shawarma,2025-09-24,18:00:00,Cancelled,520.87
9689,476,214,Paneer Butter Masala,2025-09-14,04:30:00,Delivered,570.77
9690,229,176,Gulab Jamun,2025-07-01,07:30:00,Delivered,389.06
9691,267,200,Cheese Burst Pizza,2025-04-14,22:30:00,Delivered,377.2
9692,319,248,Chicken Shawarma,2025-05-06,22:30:00,Delivered,691.08
9693,22,96,Cheese Burst Pizza,2025-07-18,19:30:00,Delivered,307.22
9694,438,154,Chicken Biryani,2025-11-19,06:00:00,Delivered,742.68
9695,247,246,Paneer Butter Masala,2025-09-11,22:30:00,Delivered,599.29
9696,473,82,Gulab Jamun,2025-06-14,09:00:00,Delivered,80.0
9697,373,37,Hakka Noodles,2025-08-31,00:00:00,Cancelled,495.64
9698,469,180,Cheese Burst Pizza,2025-03-07,21:00:00,Delivered,553.1
9699,420,140,Chicken Biryani,2025-01-24,18:00:00,Delivered,577.09
9700,314,166,Chicken Shawarma,2025-12-03,16:30:00,Delivered,262.7
9701,20,226,Paneer Butter Masala,2025-07-12,15:00:00,Delivered,259.73
9702,400,196,Cheese Burst Pizza,2025-05-30,10:30:00,Delivered,925.91
9703,476,16,Peri Peri Fries,2025-04-10,12:00:00,Delivered,303.01
9704,184,189,Cheese Burst Pizza,2025-09-24,07:30:00,Delivered,339.66
9705,349,24,Gulab Jamun,2025-06-21,16:30:00,Cancelled,620.98
9706,50,206,Gulab Jamun,2025-05-30,07:30:00,Delivered,80.0
9707,90,145,Chicken Biryani,2025-08-11,01:30:00,Delivered,396.19
9708,104,115,Peri Peri Fries,2025-11-18,03:00:00,Delivered,632.03
9709,194,95,Butter Chicken,2025-07-09,04:30:00,Delivered,421.3
9710,383,4,Gulab Jamun,2025-03-17,10:30:00,Delivered,80.0
9711,369,50,Paneer Butter Masala,2025-08-29,19:30:00,Delivered,642.19
9712,74,108,Chicken Biryani,2025-02-04,00:00:00,Delivered,360.57
9713,269,226,Gulab Jamun,2025-07-12,13:30:00,Cancelled,503.88
9714,15,102,Chicken Shawarma,2025-08-17,22:30:00,Delivered,413.58
9715,329,230,Veg Biryani,2025-05-20,22:30:00,Cancelled,258.3
9716,283,131,Butter Chicken,2025-05-28,22:30:00,Delivered,552.57
9717,392,8,Cheese Burst Pizza,2025-08-24,19:30:00,Delivered,364.29
9718,198,12,Veg Biryani,2025-06-14,04:30:00,Delivered,592.59
9719,484,163,Paneer Butter Masala,2025-09-03,16:30:00,Delivered,752.54
9720,434,66,Cheese Burst Pizza,2025-06-04,15:00:00,Delivered,552.92
9721,344,181,Butter Chicken,2025-07-15,15:00:00,Delivered,583.75
9722,195,93,Veg Biryani,2025-08-08,04:30:00,Delivered,219.05
9723,410,215,Chicken Shawarma,2025-01-07,00:00:00,Delivered,393.49
9724,36,161,Veg Biryani,2025-08-30,03:00:00,Delivered,664.12
9725,405,114,Gulab Jamun,2025-06-19,06:00:00,Delivered,725.13
9726,205,18,Cheese Burst Pizza,2025-12-04,07:30:00,Delivered,277.88
9727,308,104,Butter Chicken,2025-07-28,12:00:00,Delivered,452.42
9728,139,186,Paneer Butter Masala,2025-01-29,12:00:00,Delivered,80.0
9729,264,86,Peri Peri Fries,2025-10-01,00:00:00,Delivered,859.04
9730,57,206,Butter Chicken,2025-07-06,16:30:00,Delivered,414.01
9731,110,93,Chicken Biryani,2025-09-13,12:00:00,Delivered,91.62
9732,174,45,Chicken Shawarma,2025-08-31,18:00:00,Delivered,522.53
9733,496,143,Paneer Butter Masala,2025-03-06,10:30:00,Delivered,499.75
9734,206,143,Chicken Biryani,2025-01-13,22:30:00,Delivered,977.59
9735,225,45,Veg Biryani,2025-05-02,01:30:00,Delivered,895.85
